ci95_high,ci95_high_for_run_mean,ci95_low,ci95_low_for_run_mean,maximum,mean,median,minimum,n,n_observations,n_runs,p50,p95,p99,sample_sd,stage,workload_size
1.5657004519345779,1.5657004519345779,1.4233745480654223,1.4233745480654223,1.668165,1.4945375,1.4989155,1.324336,10,100,10,0.1449375,0.19849819999999999,0.22193450000000026,0.09947895443788882,receipt_construction_total,10
0.4270924803370481,0.4270924803370481,0.3732499196629518,0.3732499196629518,0.4633759999999999,0.40017119999999995,0.38581299999999996,0.359,10,100,10,0.0388125,0.05164165,0.07749108000000027,0.03763335762857201,receipt_energy_pricing_assembly,10
81.7114925673234,81.7114925673234,73.6178254326766,73.6178254326766,84.203293,77.664659,79.1683955,66.489042,10,100,10,7.7044375,9.973247299999999,11.03234334000002,5.6570836526228305,receipt_pipeline_total,10
0.1548612708318682,0.1548612708318682,0.14154772916813183,0.14154772916813183,0.161083,0.14820450000000002,0.14768799999999999,0.132875,10,100,10,0.014458499999999999,0.018951449999999998,0.02141866,0.009305524634442822,receipt_schema_validation,10
1.896624527528965,1.896624527528965,1.753258672471035,1.753258672471035,1.964331,1.8249416,1.8299590000000001,1.6451669999999998,10,100,10,0.1805,0.2116583,0.23017958000000016,0.10020583024976376,receipt_validation,10
0.5974782123665756,0.5974782123665756,0.5029801876334243,0.5029801876334243,0.682333,0.5502292,0.5462295,0.453834,10,10,10,0.5462295,0.6552767499999999,0.67692175,0.06604956962396583,synthetic_session_generation,10
9.787241301347459,9.787241301347459,8.101767098652543,8.101767098652543,11.877334,8.9445042,8.4353125,8.181458,10,10,10,8.4353125,11.119965099999998,11.72586022,1.1780653195097084,batch_anchor_persistence,50
13.344663453310124,13.344663453310124,11.069769946689876,11.069769946689876,16.134084,12.2072167,11.608,11.166083,10,10,10,11.608,15.116915249999998,15.930650250000001,1.5900410350049359,batch_anchor_total,50
0.0005912569139986506,0.0005912569139986506,0.0004757430860013492,0.0004757430860013492,0.000667,0.0005334999999999999,0.000521,0.000416,10,10,10,0.000521,0.0006481,0.00066322,8.07386042870585e-05,batch_context_and_leaf_construction,50
1.776869460516547,1.776869460516547,1.4015133394834531,1.4015133394834531,2.197916,1.5891914,1.55725,1.271916,10,10,10,1.55725,1.9928100499999997,2.1568948100000003,0.2623558568548537,batch_eligibility_query,50
1.147205239880197,1.147205239880197,1.0364199601198028,1.0364199601198028,1.221292,1.0918126,1.0970209999999998,0.992292,10,10,10,1.0970209999999998,1.1933730999999999,1.21570822,0.07743357672827293,batch_membership_load,50
0.710708244295221,0.710708244295221,0.600041555704779,0.600041555704779,0.818667,0.6553749,0.631208,0.585542,10,10,10,0.631208,0.79777935,0.81448947,0.07735068721011973,batch_merkle_construction,50
0.7205134006433519,0.7205134006433519,0.6573619993566481,0.6573619993566481,0.77525,0.6889377,0.680729,0.627667,10,10,10,0.680729,0.7553753,0.77127506,0.04413978903702796,batch_merkle_recomputation,50
10.858896766183106,10.858896766183106,8.727128233816893,8.727128233816893,13.697,9.7930125,9.347146,8.569292,10,10,10,9.347146,12.362881399999996,13.43017628,1.4900035688397413,batch_snapshot_audit,50
0.05793994776647454,0.05793994776647454,0.04469405223352546,0.04469405223352546,0.070958,0.051317,0.047917,0.041834,10,10,10,0.047917,0.06570829999999998,0.06990806,0.009258243245886337,batch_verification_persistence,50
15.505022875490695,15.505022875490695,13.017260124509303,13.017260124509303,18.608916,14.261141499999999,13.849895499999999,13.024042,10,10,10,13.849895499999999,17.37207255,18.361547310000002,1.7388263880949673,batch_verification_total,50
1.4771715287855856,1.4771715287855856,1.2486116712144144,1.2486116712144144,1.505917,1.3628916,1.420979,0.947708,10,10,10,1.420979,1.48637935,1.50200947,0.15975233628978464,chain_anchor_database_update,50
56.40224434931938,56.40224434931938,51.91595545068062,51.91595545068062,60.809875,54.1590999,54.041146,49.039208,10,10,10,54.041146,58.49991249999999,60.3478825,3.135699945058357,chain_publication_total,50
26.615779588395924,26.615779588395924,26.054137411604074,26.054137411604074,27.114625,26.3349585,26.2656875,25.869542,10,10,10,26.2656875,26.9205814,27.07581628,0.3925608409754961,chain_read_verification,50
23.185258825901887,23.185258825901887,21.035574374098115,21.035574374098115,25.521167,22.1104166,21.618083499999997,20.425,10,10,10,21.618083499999997,24.642710299999997,25.345475659999998,1.5025259339538273,chain_receipt_query,50
30.976052432340047,30.976052432340047,28.55233056765995,28.55233056765995,32.698291,29.7641915,29.3559375,26.659333,10,10,10,29.3559375,32.165228649999996,32.591678529999996,1.6940648918575334,chain_send_command,50
9.74695697412776,9.74695697412776,8.954276425872239,8.954276425872239,10.314083,9.3506167,9.400354499999999,8.469208,10,10,10,9.400354499999999,10.157951899999999,10.28285678,0.5540455391465878,count_reconciliation,50
357.03263883812303,357.03263883812303,304.59384796187703,304.59384796187703,402.61104300000017,330.81324340000003,321.7184585,297.8275469999999,10,500,10,6.301625,8.724206899999999,10.507075509999998,36.6521901252199,database_persistence,50
49.72723979315473,49.72723979315473,47.28871840684527,47.28871840684527,51.320042,48.5079791,48.374708,46.088457,10,20,10,23.444,30.7535854,31.11588348,1.7044090449445417,dataset_export,50
1.0138318332126606,1.0138318332126606,0.8676157667873396,0.8676157667873396,1.1262050000000001,0.9407238000000001,0.9114180000000001,0.829332,10,500,10,0.016625,0.030419049999999996,0.037345919999999984,0.10219799077042128,meter_leaf_encoding,50
1.0970187813375012,1.0970187813375012,0.9300316186624987,0.9300316186624987,1.2339990000000003,1.0135252,0.9680235000000001,0.9121679999999999,10,500,10,0.019917,0.028794049999999998,0.03537749999999999,0.11671598701196757,meter_merkle_construction,50
1.1395017220540025,1.1395017220540025,1.0117066779459978,1.0117066779459978,1.2405860000000002,1.0756042000000001,1.0478350000000005,0.9919990000000001,10,500,10,0.020375,0.0322583,0.03842407999999999,0.08932258306186876,meter_normalization,50
9.074228483997704,9.074228483997704,7.678430116002296,7.678430116002296,10.336958000000003,8.3763293,7.9469555,7.687006000000001,10,500,10,0.1598745,0.2156899,0.2380125,0.9755958576728665,receipt_canonical_hashing,50
7.596018538220301,7.596018538220301,6.4922906617797,6.4922906617797,8.491124000000001,7.044154600000001,6.756083,6.462999999999999,10,500,10,0.1380835,0.18771934999999998,0.23153207999999997,0.7714526459863751,receipt_construction_total,50
2.0399651191427863,2.0399651191427863,1.7322602808572134,1.7322602808572134,2.3248689999999996,1.8861127,1.8114790000000003,1.6954209999999998,10,500,10,0.0365,0.05175624999999999,0.06392308999999999,0.21507086732622696,receipt_energy_pricing_assembly,50
385.94672461079307,385.94672461079307,329.22907758920695,329.22907758920695,435.62066599999997,357.5879011,347.39198,322.61625000000004,10,500,10,6.8254375,9.4203143,11.328576329999997,39.642904562697744,receipt_pipeline_total,50
0.7565085500393807,0.7565085500393807,0.6335616499606196,0.6335616499606196,0.86492,0.6950351000000001,0.6563985000000001,0.6360830000000001,10,500,10,0.0134795,0.018798199999999994,0.020851759999999983,0.08593396380225152,receipt_schema_validation,50
9.754096256986097,9.754096256986097,8.226346943013903,8.226346943013903,11.232833999999997,8.9902216,8.4997315,8.301668999999999,10,500,10,0.17393799999999998,0.23399759999999997,0.2753399999999999,1.0678232160526073,receipt_validation,50
2.2572711233935103,2.2572711233935103,1.9745790766064897,1.9745790766064897,2.519209,2.1159251,2.074125,1.859791,10,10,10,2.074125,2.4269401,2.5007552200000003,0.19758813032470118,synthetic_session_generation,50
13.562697965652841,13.562697965652841,12.37326863434716,12.37326863434716,14.5245,12.9679833,12.7304795,12.008708,10,10,10,12.7304795,14.476125,14.514825,0.8313538367887312,batch_anchor_persistence,100
18.203264410190606,18.203264410190606,16.09499398980939,16.09499398980939,20.515583,17.149129199999997,16.667188,15.354125,10,10,10,16.667188,19.747545499999998,20.3619755,1.4735795198930315,batch_anchor_total,100
